{ -1, 32 }
{ 7783, 9 }
{ 3267, 6 }
{ 4349, 8 }
{ 9066, 7 }
{ 8918, 7 }
{ 7681, 5 }
{ 3839, 11 }
{ 888, 6 }
{ 8978, 5 }
{ 5779, 7 }
{ 3260, 7 }
{ 9365, 6 }
{ 19, 3 }
{ 8760, 5 }
{ 3930, 8 }
{ 217, 5 }
{ 7351, 9 }
{ 5551, 9 }
{ 8940, 7 }
{ 9341, 8 }
{ 7769, 8 }
{ 2576, 3 }
{ 2888, 5 }
{ 3207, 6 }
{ 7930, 10 }
{ 9638, 7 }
{ 7449, 7 }
{ 4918, 7 }
{ 9079, 9 }
{ 6253, 7 }
{ 9033, 6 }
{ 4910, 7 }
{ 3970, 6 }
{ 3247, 8 }
{ 9252, 4 }
{ 3879, 8 }
{ 765, 8 }
{ 4761, 6 }
{ 7316, 6 }
{ 8616, 5 }
{ 4843, 8 }
{ 6207, 8 }
{ 2916, 6 }
{ 7747, 7 }
{ 769, 3 }
{ 1604, 4 }
{ 8983, 7 }
{ 883, 7 }
{ 598, 5 }
{ 4952, 6 }
{ 1512, 6 }
{ 8336, 3 }
{ 6123, 10 }
{ 8026, 9 }
{ 148, 3 }
{ 3361, 5 }
{ 3522, 6 }
{ 5214, 7 }
{ 5122, 3 }
{ 6168, 4 }
{ 8150, 10 }
{ 253, 7 }
{ 6758, 7 }
{ 1164, 4 }
{ 6162, 4 }
{ 1064, 3 }
{ 3352, 5 }
{ 7358, 9 }
{ 3521, 6 }
{ 8054, 10 }
{ 379, 7 }
{ 9306, 6 }
{ 1000, 6 }
{ 6058, 8 }
{ 3328, 3 }
{ 8014, 9 }
{ 311, 6 }
{ 8326, 4 }
{ 5558, 8 }
{ 1126, 5 }
{ 4199, 6 }
{ 5547, 8 }
{ 5829, 7 }
{ 3141, 5 }
{ 4331, 7 }
{ 7512, 7 }
{ 1088, 2 }
{ 5601, 7 }
{ 385, 3 }
{ 5220, 5 }
{ 2301, 8 }
{ 555, 5 }
{ 8539, 7 }
{ 5244, 7 }
{ 3086, 5 }
{ 9362, 5 }
{ 3251, 7 }
{ 5431, 8 }
{ 4580, 6 }
{ 5873, 8 }
{ 865, 5 }
{ 4548, 5 }
{ 7694, 7 }
{ 2505, 6 }
{ 8097, 8 }
{ 4728, 6 }
{ 5833, 7 }
{ 9232, 3 }
{ 4085, 10 }
{ 750, 7 }
{ 9780, 6 }
{ 8223, 6 }
{ 9997, 7 }
{ 4186, 5 }
{ 5527, 8 }
{ 4334, 7 }
{ 5243, 8 }
{ 1892, 6 }
{ 3720, 5 }
{ 651, 5 }
{ 513, 2 }
{ 8913, 6 }
{ 1567, 7 }
{ 7108, 7 }
{ 8857, 6 }
{ 7279, 9 }
{ 6225, 5 }
{ 6227, 6 }
{ 2388, 5 }
{ 3274, 6 }
{ 9674, 7 }
{ 1068, 4 }
{ 3554, 7 }
{ 5398, 6 }
{ 4696, 5 }
{ 8409, 6 }
{ 85, 4 }
{ 4926, 8 }
{ 5381, 5 }
{ 9968, 7 }
{ 1925, 6 }
{ 855, 7 }
{ 776, 3 }
{ 3779, 7 }
{ 1756, 7 }
{ 6712, 6 }
{ 8737, 4 }
{ 9476, 4 }
{ 4820, 6 }
{ 4317, 7 }
{ 5851, 9 }
{ 2602, 5 }
{ 6841, 8 }
{ 8319, 8 }
{ 1431, 7 }
{ 8986, 6 }
{ 1165, 5 }
{ 222, 6 }
{ 2254, 6 }
{ 6075, 10 }
{ 3128, 5 }
{ 1298, 4 }
{ 6577, 7 }
{ 2398, 7 }
{ 629, 6 }
{ 8000, 6 }
{ 20, 2 }
{ 1502, 8 }
{ 7527, 9 }
{ 9797, 6 }
{ 8494, 6 }
{ 7567, 9 }
{ 4467, 7 }
{ 4095, 12 }
{ 72, 2 }
{ 5894, 6 }
{ 5826, 6 }
{ 1445, 6 }
{ 5247, 9 }
{ 5034, 7 }
{ 9988, 5 }
{ 4959, 9 }
{ 8415, 8 }
{ 5028, 6 }
{ 6693, 6 }
{ 2925, 8 }
{ 9891, 7 }
{ 6128, 8 }
{ 8655, 8 }
{ 7280, 6 }
{ 7354, 8 }
{ 5425, 6 }
{ 9555, 7 }
{ 118, 5 }
{ 8932, 6 }
{ 6505, 7 }
{ 7902, 10 }
{ 5937, 7 }
{ 303, 6 }
{ 9119, 9 }
{ 2473, 6 }
{ 1899, 8 }
{ 8615, 7 }
{ 4862, 9 }
{ 3032, 7 }
{ 5237, 7 }
{ 6353, 6 }
{ 5768, 5 }
{ 8210, 3 }
{ 1057, 3 }
{ 190, 6 }
{ 6357, 7 }
{ 6628, 7 }
{ 6488, 6 }
{ 931, 6 }
{ 9819, 8 }
{ 8574, 8 }
{ 8165, 10 }
{ 6926, 7 }
{ 3748, 6 }
{ 1597, 7 }
{ 2623, 8 }
{ 6629, 8 }
{ 2100, 4 }
{ 3520, 5 }
{ 87, 5 }
{ 4146, 4 }
{ 2808, 7 }
{ 4164, 3 }
{ 1002, 7 }
{ 8374, 6 }
{ 7131, 10 }
{ 2758, 6 }
{ 4380, 5 }
{ 1787, 9 }
{ 6702, 7 }
{ 7677, 11 }
{ 218, 5 }
{ 1673, 5 }
{ 181, 5 }
{ 9958, 8 }
{ 744, 5 }
{ 492, 6 }
{ 1706, 6 }
{ 6972, 8 }
{ 9344, 3 }
{ 7733, 8 }
{ 1840, 5 }
{ 9000, 5 }
{ 8545, 5 }
{ 3106, 4 }
{ 5936, 6 }
{ 373, 6 }
{ 8790, 6 }
{ 7925, 10 }
{ 6092, 8 }
{ 176, 3 }
{ 982, 7 }
{ 2941, 9 }
{ 9107, 7 }
{ 2068, 3 }
{ 5841, 7 }
{ 9937, 7 }
{ 3045, 8 }
{ 764, 7 }
{ 8911, 8 }
{ 2427, 8 }
{ 3003, 9 }
{ 3982, 8 }
{ 9856, 4 }
{ 6640, 7 }
{ 9323, 7 }
{ 1044, 3 }
{ 8609, 5 }
{ 8850, 5 }
{ 4318, 7 }
{ 4341, 7 }
{ 6944, 5 }
{ 7771, 9 }
{ 297, 4 }
{ 628, 5 }
{ 5561, 8 }
{ 9067, 8 }
{ 2312, 3 }
{ 5059, 7 }
{ 2370, 4 }
{ 6762, 7 }
{ 3909, 7 }
{ 3146, 5 }
{ 924, 6 }
{ 6514, 7 }
{ 2607, 7 }
{ 4655, 7 }
{ 5730, 6 }
{ 4711, 7 }
{ 7379, 8 }
{ 9030, 6 }
{ 7197, 7 }
{ 8680, 6 }
{ 7165, 11 }
{ 491, 7 }
{ 2172, 6 }
{ 8378, 6 }
{ 3671, 8 }
{ 7696, 5 }
{ 8642, 5 }
{ 5200, 4 }
{ 5187, 5 }
{ 5360, 6 }
{ 9271, 7 }
{ 9372, 6 }
{ 1024, 1 }
{ 660, 4 }
{ 9335, 8 }
{ 5585, 7 }
{ 7748, 6 }
{ 7947, 8 }
{ 7830, 8 }
{ 2845, 7 }
{ 6728, 5 }
{ 5664, 4 }
{ 7170, 4 }
{ 574, 6 }
{ 168, 3 }
{ 9039, 8 }
{ 8944, 6 }
{ 4537, 7 }
{ 174, 5 }
{ 11, 3 }
{ 5996, 8 }
{ 580, 3 }
{ 874, 6 }
{ 2139, 6 }
{ 1545, 4 }
{ 7684, 5 }
{ 1590, 6 }
{ 3562, 8 }
{ 853, 6 }
{ 8829, 8 }
{ 4765, 7 }
{ 3961, 9 }
{ 5261, 6 }
{ 1140, 5 }
{ 7585, 7 }
{ 595, 5 }
{ 862, 7 }
{ 5702, 6 }
{ 3167, 8 }
{ 2040, 8 }
{ 502, 7 }
{ 5279, 8 }
{ 6866, 7 }
{ 6969, 8 }
{ 8666, 7 }
{ 3785, 7 }
{ 2971, 8 }
{ 6436, 5 }
{ 4197, 5 }
{ 8013, 9 }
{ 780, 4 }
{ 8111, 11 }
{ 3531, 8 }
{ 2850, 5 }
{ 7258, 7 }
{ 7032, 8 }
{ 5185, 4 }
{ 505, 7 }
{ 2978, 6 }
{ 9023, 9 }
{ 9860, 5 }
{ 4212, 5 }
{ 9497, 6 }
{ 9862, 6 }
{ 8068, 7 }
{ 657, 4 }
{ 3109, 5 }
{ 4731, 8 }
{ 4250, 5 }
{ 32, 1 }
{ 6183, 6 }
{ 6412, 5 }
{ 4078, 10 }
{ 8346, 5 }
{ 5876, 8 }
{ 7474, 7 }
{ 6769, 7 }
{ 4721, 6 }
{ 1289, 4 }
{ 129, 2 }
{ 6141, 11 }
{ 2827, 6 }
{ 4396, 5 }
{ 6114, 8 }
{ 9606, 6 }
{ 2593, 4 }
{ 6754, 6 }
{ 2518, 7 }
{ 3145, 5 }
{ 5412, 5 }
{ 6773, 8 }
{ 6831, 9 }
{ 1163, 5 }
{ 2201, 5 }
{ 3549, 9 }
{ 8830, 8 }
{ 607, 7 }
{ 3798, 8 }
{ 1736, 5 }
{ 4348, 7 }
{ 7416, 8 }
{ 2860, 6 }
{ 8156, 10 }
{ 5890, 5 }
{ 7137, 8 }
{ 2772, 6 }
{ 5963, 8 }
{ 1027, 3 }
{ 8576, 3 }
{ 5210, 6 }
{ 4564, 6 }
{ 4554, 6 }
{ 6844, 8 }
{ 909, 6 }
{ 2292, 6 }
{ 8044, 9 }
{ 857, 6 }
{ 5179, 7 }
{ 2299, 8 }
{ 2464, 4 }
{ 8490, 5 }
{ 4086, 10 }
{ 7161, 10 }
{ 3193, 7 }
{ 8343, 6 }
{ 788, 4 }
{ 1155, 4 }
{ 1978, 8 }
{ 7630, 9 }
{ 8907, 7 }
{ 5216, 4 }
{ 2809, 8 }
{ 9654, 8 }
{ 4753, 5 }
{ 161, 3 }
{ 7674, 10 }
{ 3482, 7 }
{ 9787, 8 }
{ 8079, 10 }
{ 6656, 3 }
{ 3870, 8 }
{ 5143, 6 }
{ 138, 3 }
{ 292, 3 }
{ 9730, 4 }
{ 106, 4 }
{ 8720, 3 }
{ 6851, 7 }
{ 7012, 7 }
{ 1821, 7 }
{ 1922, 5 }
{ 4985, 8 }
{ 3347, 6 }
{ 8362, 5 }
{ 8663, 8 }
{ 1856, 4 }
{ 2633, 5 }
{ 3644, 7 }
{ 5309, 8 }
{ 9463, 9 }
{ 9838, 8 }
{ 4138, 4 }
{ 9821, 8 }
{ 1427, 6 }
{ 5980, 8 }
{ 8055, 11 }
{ 3486, 8 }
{ 8404, 5 }
{ 7299, 6 }
{ 4914, 6 }
{ 3781, 7 }
{ 1071, 6 }
{ 1069, 5 }
{ 326, 4 }
{ 5138, 4 }
{ 8398, 6 }
{ 6588, 8 }
{ 8289, 4 }
{ 2768, 5 }
{ 5211, 7 }
{ 2153, 5 }
{ 3375, 8 }
{ 1480, 5 }
{ 7601, 8 }
{ 5103, 10 }
{ 7609, 9 }
{ 9137, 7 }
{ 4090, 10 }
{ 4854, 8 }
{ 8005, 8 }
{ 5882, 9 }
{ 7219, 7 }
{ 4658, 5 }
{ 2264, 5 }
{ 889, 7 }
{ 330, 4 }
{ 2176, 2 }
{ 55, 5 }
{ 3501, 8 }
{ 9146, 8 }
{ 9735, 6 }
{ 1212, 6 }
{ 2294, 7 }
{ 569, 5 }
{ 5477, 7 }
{ 1496, 6 }
{ 2892, 6 }
{ 7433, 6 }
{ 7633, 8 }
{ 8074, 8 }
{ 6616, 7 }
{ 2964, 6 }
{ 266, 3 }
{ 9441, 6 }
{ 536, 3 }
{ 2181, 4 }
{ 9870, 7 }
{ 7713, 6 }
{ 3028, 7 }
{ 9594, 8 }
{ 3160, 5 }
{ 2523, 8 }
{ 3888, 6 }
{ 4975, 9 }
{ 8683, 8 }
{ 5410, 5 }
{ 4789, 7 }
{ 5135, 6 }
{ 1213, 7 }
{ 9631, 9 }
{ 6218, 5 }
{ 4483, 5 }
{ 6819, 7 }
{ 5327, 8 }
{ 8550, 6 }
{ 2328, 4 }
{ 7274, 7 }
{ 4397, 6 }
{ 4175, 6 }
{ 81, 3 }
{ 7675, 11 }
{ 1754, 7 }
{ 4259, 5 }
{ 2368, 3 }
{ 2016, 6 }
{ 7980, 8 }
{ 1748, 6 }
{ 7385, 8 }
{ 8634, 7 }
{ 422, 5 }
{ 6544, 5 }
{ 680, 4 }
{ 4329, 6 }
{ 6604, 7 }
{ 3402, 6 }
{ 565, 5 }
{ 265, 3 }
{ 8744, 4 }
{ 457, 5 }
{ 2321, 4 }
{ 6653, 10 }
{ 5025, 6 }
{ 2504, 5 }
{ 905, 5 }
{ 691, 6 }
{ 3697, 7 }
{ 6703, 8 }
{ 3830, 9 }
{ 3363, 6 }
{ 8114, 9 }
{ 367, 7 }
{ 2878, 8 }
{ 1168, 3 }
{ 7484, 8 }
{ 6573, 8 }
{ 7565, 8 }
{ 369, 5 }
{ 8697, 8 }
{ 2234, 6 }
{ 8728, 4 }
{ 3311, 9 }
{ 8001, 7 }
{ 2297, 7 }
{ 1691, 7 }
{ 8370, 5 }
{ 756, 6 }
{ 1367, 7 }
{ 256, 1 }
{ 1081, 5 }
{ 1622, 6 }
{ 7878, 8 }
{ 2111, 7 }
{ 8840, 4 }
{ 6006, 9 }
{ 7513, 8 }
{ 317, 6 }
{ 2677, 7 }
{ 4115, 4 }
{ 8692, 7 }
{ 9600, 4 }
{ 8462, 5 }
{ 6845, 9 }
{ 2938, 8 }
{ 5715, 7 }
{ 9022, 8 }
{ 3908, 6 }
{ 898, 4 }
{ 5367, 9 }
{ 4363, 5 }
{ 5100, 8 }
{ 2721, 5 }
{ 6085, 8 }
{ 920, 5 }
{ 2322, 4 }
{ 9748, 5 }
{ 2075, 5 }
{ 5652, 5 }
{ 4266, 5 }
{ 8573, 8 }
{ 1055, 6 }
{ 4469, 7 }
{ 7798, 9 }
{ 4009, 8 }
{ 5013, 7 }
{ 839, 6 }
{ 9597, 9 }
{ 7810, 6 }
{ 4597, 8 }
{ 6495, 9 }
{ 7419, 10 }
{ 5864, 7 }
{ 1551, 6 }
{ 9139, 8 }
{ 16, 1 }
{ 713, 5 }
{ 7334, 7 }
{ 5273, 6 }
{ 2029, 9 }
{ 873, 6 }
{ 5283, 6 }
{ 7871, 11 }
{ 2830, 6 }
{ 3060, 8 }
{ 3927, 9 }
{ 877, 7 }
{ 7941, 7 }
{ 2789, 7 }
{ 4025, 9 }
{ 3945, 8 }
{ 1043, 4 }
{ 664, 4 }
{ 4533, 7 }
{ 6040, 7 }
{ 3887, 9 }
{ 7226, 7 }
{ 2652, 6 }
{ 2531, 7 }
{ 8287, 7 }
{ 6229, 6 }
{ 2506, 6 }
{ 4388, 4 }
{ 7683, 6 }
{ 3936, 6 }
{ 9948, 8 }
{ 6086, 8 }
{ 9910, 8 }
{ 7932, 10 }
{ 6764, 7 }
{ 8187, 12 }
{ 8095, 11 }
{ 6388, 7 }
{ 6415, 7 }
{ 5720, 6 }
{ 843, 6 }
{ 5011, 7 }
{ 5311, 9 }
{ 6444, 6 }
{ 1702, 6 }
{ 437, 6 }
{ 4790, 7 }
{ 6936, 6 }
{ 9785, 7 }
{ 9845, 8 }
{ 1609, 5 }
{ 2833, 5 }
{ 845, 6 }
{ 6726, 6 }
{ 7866, 9 }
{ 6304, 4 }
{ 4596, 7 }
{ 1561, 5 }
{ 4324, 5 }
{ 918, 6 }
{ 3380, 6 }
{ 310, 5 }
{ 4800, 4 }
{ 7159, 11 }
{ 8960, 3 }
{ 3634, 6 }
{ 5719, 8 }
{ 5524, 6 }
{ 5201, 5 }
{ 5087, 10 }
{ 2403, 6 }
{ 1170, 4 }
{ 5995, 9 }
{ 1919, 10 }
{ 2439, 6 }
{ 4825, 7 }
{ 8789, 6 }
{ 9967, 10 }
{ 3023, 9 }
{ 8154, 10 }
{ 5473, 6 }
{ 4404, 5 }
{ 1351, 6 }
{ 5384, 4 }
{ 1566, 6 }
{ 2777, 7 }
{ 1425, 5 }
{ 6523, 9 }
{ 5782, 7 }
{ 1547, 5 }
{ 2452, 5 }
{ 4169, 4 }
{ 993, 6 }
{ 7169, 4 }
{ 8676, 6 }
{ 376, 5 }
{ 3528, 6 }
{ 8976, 4 }
{ 3981, 8 }
{ 9712, 7 }
{ 6454, 7 }
{ 4951, 8 }
{ 182, 5 }
{ 8662, 7 }
{ 4925, 8 }
{ 9199, 10 }
{ 3780, 6 }
{ 413, 6 }
{ 745, 6 }
{ 5620, 8 }
{ 1381, 6 }
{ 2548, 7 }
{ 6927, 8 }
{ 5140, 4 }
{ 9444, 6 }
{ 6417, 5 }
{ 9099, 7 }
{ 39, 4 }
{ 9200, 7 }
{ 9246, 6 }
{ 5538, 6 }
{ 6491, 8 }
{ 1485, 7 }
{ 2780, 7 }
{ 6511, 9 }
{ 4774, 6 }
{ 3365, 6 }
{ 6681, 6 }
{ 8705, 3 }
{ 7551, 11 }
{ 8518, 5 }
{ 8424, 5 }
{ 747, 7 }
{ 6264, 6 }
{ 7146, 9 }
{ 7272, 6 }
{ 3814, 8 }
{ 5166, 6 }
{ 115, 5 }
{ 7178, 5 }
{ 6354, 6 }
{ 2231, 7 }
{ 3152, 4 }
{ 9892, 6 }
{ 1722, 7 }
{ 1125, 5 }
{ 113, 4 }
{ 9957, 8 }
{ 6872, 7 }
{ 3133, 7 }
{ 5870, 9 }
{ 1009, 7 }
{ 1576, 4 }
{ 3646, 8 }
{ 5474, 6 }
{ 8491, 6 }
{ 246, 6 }
{ 9263, 7 }
{ 3348, 5 }
{ 7964, 8 }
{ 2614, 6 }
{ 8131, 9 }
{ 9049, 7 }
{ 9240, 4 }
{ 5661, 7 }
{ 3430, 7 }
{ 5176, 5 }
{ 5033, 7 }
{ 8434, 6 }
{ 89, 4 }
{ 5263, 7 }
{ 6187, 6 }
{ 3822, 9 }
{ 1944, 6 }
{ 7397, 8 }
{ 8474, 5 }
{ 8353, 4 }
{ 5341, 8 }
{ 2962, 6 }
{ 5111, 10 }
{ 827, 7 }
{ 6022, 7 }
{ 6219, 6 }
{ 1637, 6 }
{ 1308, 5 }
{ 7707, 8 }
{ 3221, 6 }
{ 572, 5 }
{ 6045, 9 }
{ 8421, 6 }
{ 4991, 10 }
{ 162, 3 }
{ 7625, 8 }
{ 1587, 6 }
{ 3313, 7 }
{ 1898, 7 }
{ 5529, 7 }
{ 7027, 9 }
{ 9223, 5 }
{ 4108, 3 }
{ 8612, 5 }
{ 5709, 7 }
{ 2760, 5 }
{ 9267, 6 }
{ 2734, 7 }
{ 5901, 7 }
{ 7752, 6 }
{ 6670, 6 }
{ 674, 4 }
{ 8009, 8 }
{ 6186, 5 }
{ 2355, 6 }
{ 7058, 7 }
{ 2867, 7 }
{ 6642, 8 }
{ 3603, 6 }
{ 915, 6 }
{ 9924, 6 }
{ 2869, 7 }
{ 9923, 7 }
{ 2249, 5 }
{ 4027, 10 }
{ 1259, 7 }
{ 8479, 7 }
{ 2559, 10 }
{ 9803, 7 }
{ 6568, 6 }
{ 8064, 6 }
{ 6190, 6 }
{ 8045, 10 }
{ 9569, 6 }
{ 7500, 7 }
{ 2195, 5 }
{ 7519, 10 }
{ 6146, 3 }
{ 8605, 7 }
{ 3183, 8 }
{ 7149, 10 }
{ 8711, 5 }
{ 4184, 4 }
{ 8443, 8 }
{ 1940, 6 }
{ 247, 7 }
{ 5241, 7 }
{ 8552, 5 }
{ 9138, 7 }
{ 4111, 5 }
{ 2939, 9 }
{ 5369, 8 }
{ 1279, 9 }
{ 6091, 9 }
{ 6665, 5 }
{ 3845, 6 }
{ 7426, 5 }
{ 1419, 6 }
{ 6566, 7 }
{ 1596, 6 }
{ 524, 3 }
{ 9574, 7 }
{ 1934, 7 }
{ 9871, 8 }
{ 6356, 6 }
{ 9579, 8 }
{ 7952, 6 }
{ 6732, 6 }
{ 1771, 8 }
{ 2594, 4 }
{ 1864, 5 }
{ 8864, 4 }
{ 1624, 5 }
{ 9825, 6 }
{ 2551, 9 }
{ 5298, 6 }
{ 8365, 6 }
{ 6390, 8 }
{ 4726, 7 }
{ 8225, 3 }
{ 6584, 7 }
{ 8143, 11 }
{ 3746, 6 }
{ 3091, 5 }
{ 7916, 9 }
{ 7167, 12 }
{ 6057, 8 }
{ 4436, 5 }
{ 5271, 7 }
{ 6878, 9 }
{ 484, 5 }
{ 180, 4 }
{ 3761, 7 }
{ 682, 5 }
{ 52, 3 }
{ 3327, 10 }
{ 8953, 8 }
{ 3344, 4 }
{ 6342, 6 }
{ 7618, 7 }
{ 4312, 5 }
{ 9473, 4 }
{ 7596, 8 }
{ 7350, 8 }
{ 281, 4 }
{ 487, 7 }
{ 1521, 7 }
{ 7924, 9 }
{ 5086, 9 }
{ 5325, 7 }
{ 3178, 6 }
{ 6625, 7 }
{ 3230, 7 }
{ 396, 4 }
{ 8260, 3 }
{ 3148, 5 }
{ 3854, 7 }
{ 7054, 8 }
{ 130, 2 }
{ 3633, 6 }
{ 1403, 8 }
{ 5848, 7 }
{ 107, 5 }
{ 751, 8 }
{ 1943, 8 }
{ 1490, 6 }
{ 6766, 8 }
{ 1541, 4 }
{ 7557, 7 }
{ 5041, 7 }
{ 1463, 8 }
{ 7919, 11 }
{ 3643, 8 }
{ 8299, 6 }
{ 1774, 8 }
{ 3666, 6 }
{ 2134, 5 }
{ 8571, 8 }
{ 4983, 9 }
{ 8457, 4 }
{ 7885, 9 }
{ 1779, 8 }
{ 2079, 6 }
{ 766, 8 }
{ 2070, 4 }
{ 4091, 11 }
{ 5301, 7 }
{ 1714, 6 }
{ 7136, 7 }
{ 93, 5 }
{ 825, 6 }
{ 5646, 6 }
{ 637, 7 }
{ 4323, 6 }
{ 7428, 5 }
{ 2653, 7 }
{ 4301, 6 }
{ 9573, 7 }
{ 2862, 7 }
{ 4613, 4 }
{ 3525, 7 }
{ 6857, 7 }
{ 9396, 6 }
{ 9666, 6 }
{ 8515, 5 }
{ 6659, 5 }
{ 1286, 4 }
{ 6730, 6 }
{ 856, 5 }
{ 586, 4 }
{ 5172, 5 }
{ 8461, 5 }
{ 2010, 8 }
{ 4476, 7 }
{ 8073, 8 }
{ 755, 7 }
{ 8261, 4 }
{ 5984, 6 }
{ 3154, 5 }
{ 3788, 7 }
{ 2828, 5 }
{ 711, 6 }
{ 2783, 9 }
{ 6960, 6 }
{ 3192, 6 }
{ 1676, 5 }
{ 7281, 7 }
{ 1184, 3 }
{ 4470, 7 }
{ 9567, 9 }
{ 4364, 4 }
{ 6431, 8 }
{ 8878, 7 }
{ 870, 6 }
{ 3587, 5 }
{ 5729, 6 }
{ 4832, 5 }
{ 4911, 8 }
{ 4004, 7 }
{ 3162, 6 }
{ 5197, 6 }
{ 8914, 6 }
{ 169, 4 }
{ 9159, 8 }
{ 2722, 5 }
{ 5153, 4 }
{ 7364, 6 }
{ 2650, 6 }
{ 6852, 6 }
{ 9428, 6 }
{ 3242, 6 }
{ 9449, 7 }
{ 1851, 8 }
{ 7218, 6 }
{ 9265, 5 }
{ 1941, 7 }
{ 6380, 7 }
{ 320, 2 }
{ 9590, 8 }
{ 6632, 7 }
{ 1850, 7 }
{ 9015, 8 }
{ 6280, 4 }
{ 4969, 7 }
{ 2032, 7 }
{ 8872, 5 }
{ 4120, 3 }
{ 3739, 8 }
{ 4489, 5 }
{ 9929, 7 }
{ 7958, 8 }
{ 2930, 7 }
{ 5627, 10 }
{ 5902, 7 }
{ 5801, 7 }
{ 8036, 8 }
{ 8091, 10 }
{ 6475, 7 }
{ 1135, 7 }
{ 9608, 5 }
{ 1300, 4 }
{ 2896, 5 }
{ 956, 7 }
{ 5027, 7 }
{ 6471, 7 }
{ 2654, 7 }
{ 8483, 5 }
{ 6255, 8 }
{ 475, 7 }
{ 8788, 5 }
{ 6780, 8 }
{ 285, 5 }
{ 3754, 7 }
{ 6135, 11 }
{ 7107, 8 }
{ 4454, 6 }
{ 8254, 6 }
{ 2937, 8 }
{ 3294, 8 }
{ 1741, 7 }
{ 2724, 5 }
{ 3752, 6 }
{ 791, 6 }
{ 5824, 5 }
{ 3290, 7 }
{ 7343, 9 }
{ 6154, 4 }
{ 1089, 3 }
{ 2821, 5 }
{ 512, 1 }
{ 4368, 3 }
{ 2810, 8 }
{ 1090, 3 }
{ 3036, 8 }
{ 2733, 7 }
{ 3740, 7 }
{ 6179, 5 }
{ 9117, 8 }
{ 1392, 5 }
{ 2036, 8 }
{ 3691, 8 }
{ 2890, 6 }
{ 7861, 9 }
{ 556, 4 }
{ 7723, 8 }
{ 6442, 6 }
{ 5418, 6 }
{ 2125, 5 }
{ 2474, 6 }
{ 386, 3 }
{ 6480, 5 }
{ 6198, 6 }
{ 6981, 7 }
{ 7191, 7 }
{ 5581, 8 }
{ 393, 4 }
{ 9078, 8 }
{ 1414, 5 }
{ 3087, 6 }
{ 7216, 5 }
{ 1346, 4 }
{ 284, 4 }
{ 5885, 10 }
{ 7867, 10 }
{ 1646, 7 }
{ 3249, 6 }
{ 8785, 5 }
{ 6892, 8 }
{ 7356, 8 }
{ 4891, 7 }
{ 821, 6 }
{ 3723, 7 }
{ 5688, 6 }
{ 6813, 8 }
{ 8754, 5 }
{ 7101, 10 }
{ 7209, 6 }
{ 913, 5 }
{ 9834, 7 }
{ 9911, 9 }
{ 5818, 8 }
{ 3857, 6 }
{ 9661, 9 }
{ 4639, 7 }
{ 7790, 9 }
{ 2382, 6 }
{ 8717, 5 }
{ 6933, 7 }
{ 2433, 4 }
{ 1598, 7 }
{ 3144, 4 }
{ 4616, 3 }
{ 9241, 5 }
{ 3510, 8 }
{ 3031, 9 }
{ 9411, 6 }
{ 8582, 5 }
{ 1151, 8 }
{ 3974, 7 }
{ 689, 5 }
{ 478, 7 }
{ 6814, 8 }
{ 9744, 4 }
{ 7888, 7 }
{ 7071, 10 }
{ 1655, 8 }
{ 829, 7 }
{ 6951, 8 }
{ 4785, 6 }
{ 9618, 6 }
{ 9371, 7 }
{ 6126, 10 }
{ 1249, 5 }
{ 5356, 7 }
{ 2369, 4 }
{ 7909, 9 }
{ 6323, 7 }
{ 9501, 7 }
{ 5640, 4 }
{ 2968, 6 }
{ 9439, 9 }
{ 8710, 4 }
{ 6807, 8 }
{ 9459, 8 }
{ 8775, 6 }
{ 3455, 10 }
{ 6957, 8 }
{ 1242, 6 }
{ 394, 4 }
{ 4934, 6 }
{ 4280, 5 }
{ 9649, 7 }
{ 7059, 8 }
{ 6052, 7 }
{ 2486, 7 }
{ 9684, 7 }
{ 9839, 9 }
{ 5857, 7 }
{ 7837, 9 }
{ 5487, 9 }
{ 3357, 7 }
{ 1500, 7 }
{ 2689, 4 }
{ 5811, 8 }
{ 8118, 10 }
{ 5242, 7 }
{ 5944, 7 }
{ 321, 3 }
{ 2124, 4 }
{ 4215, 7 }
{ 1705, 6 }
{ 4759, 7 }
{ 7129, 9 }
{ 6593, 6 }
{ 2957, 7 }
{ 7371, 8 }
{ 3349, 6 }
{ 8773, 5 }
{ 7896, 8 }
{ 9145, 8 }
{ 1836, 6 }
{ 3918, 8 }
{ 3836, 9 }
{ 2302, 8 }
{ 4520, 5 }
{ 9247, 7 }
{ 3325, 9 }
{ 4766, 7 }
{ 6132, 9 }
{ 5939, 8 }
{ 7992, 8 }
{ 8998, 6 }
{ 1074, 4 }
{ 5917, 8 }
{ 3817, 8 }
{ 6706, 6 }
{ 896, 3 }
{ 6739, 7 }
{ 6451, 7 }
{ 3007, 10 }
{ 9220, 3 }
{ 5713, 6 }
{ 5676, 6 }
{ 3291, 8 }
{ 1390, 7 }
{ 2461, 7 }
{ 5567, 10 }
{ 5895, 7 }
{ 2487, 8 }
{ 576, 2 }
{ 147, 4 }
{ 2709, 6 }
{ 4072, 8 }
{ 1743, 8 }
{ 6864, 6 }
{ 4752, 4 }
{ 451, 5 }
{ 5745, 7 }
{ 2253, 6 }
{ 6326, 7 }
{ 324, 3 }
{ 3182, 7 }
{ 3016, 6 }
{ 926, 7 }
{ 6403, 5 }
{ 8193, 2 }
{ 679, 6 }
