[1, 3, 5, 7], 8, 6
[1, 2, 3], 4, 4
[ 3 1 2 3 1 4 ], 8, 75
[ 1 3 3 1 3 1 ], 8, 144
[ 1 4 4 1 4 4 ], 8, 39
[ 5 3 4 2 2 6 8 ], 27, 550
[ 1 1 3 1 1 3 6 ], 6, 128
[ 1 2 3 7 5 6 6 4 8 ], 40, 16836
[ 1 1 1 1 7 7 7 6 1 ], 13, 3348
[ 1 1 3 1 7 1 7 6 1 ], 9, 1027
[ 1 1 1 1 1 8 1 1 1 1 1 ], 15, 1318944
[ 1 1 1 6 5 1 9 9 9 ], 20, 5647
[ 1 1 6 6 2 2 ], 3, 8
[ 1 2 1 1 3 1 1 ], 8, 973
[ 1 10 8 6 5 4 ], 22, 69
[ 3 4 5 5 6 7 ], 11, 6
[ 3 4 5 6 5 6 7 7 8 9 ], 37, 1492
[ 1 6 5 ], 5, 2
[ 6 4 6 8 2 4 6 2 4 6 ], 20, 822
[ 4 2 1 2 1 2 ], 7, 80
[ 1 4 2 4 2 1 ], 8, 86
[ 10 8 6 5 10 8 7 6 5 3 ], 45, 2105
[ 1 10 8 6 1 10 8 7 6 5 ], 19, 349
[ 1 6 6 4 1 6 ], 10, 39
[ 8 9 10 7 5 6 3 7 4 5 ], 57, 12725
[ 6 2 4 ], 4, 2
[ 1 6 4 2 1 2 ], 4, 15
[ 7 1 4 2 5 9 7 2 1 4 ], 9, 143
[ 1 7 7 4 7 1 9 7 2 7 ], 32, 12179
[ 12 10 8 16 6 4 12 2 10 8 ], 40, 1063
[ 1 12 10 1 16 6 16 12 12 10 ], 26, 330
[ 10 8 6 6 4 2 ], 12, 14
[ 12 4 8 ], 16, 4
[ 1 2 3 5 7 8 10 9 11 12 ], 5, 6
[ 1 2 1 1 3 2 1 1 ], 5, 228
[ 1 1 1 5 5 4 3 3 3 ], 8, 195
[ 1 1 1 1 2 1 1 1 2 2 2 1 ], 14, 722696
[ 1 1 2 1 1 2 1 2 1 ], 8, 3654
[ 1 1 1 5 5 5 3 1 ], 17, 5809
[ 1 1 5 5 1 7 ], 18, 733
[ 1 3 5 4 2 3 1 1 ], 14, 2047
[ 1 1 3 1 4 2 2 2 ], 9, 654
[ 1 2 1 4 2 2 ], 1, 2
[ 2 6 1 9 7 3 1 4 1 10 ], 37, 200942
[ 1 1 6 1 9 7 3 7 4 1 ], 22, 22489
[ 1 1 5 5 1 1 7 6 6 4 1 ], 15, 11207
[ 1 2 1 4 3 3 ], 6, 35
[ 3 5 8 4 5 9 10 8 5 3 4 ], 3, 2
[ 1 1 1 1 2 1 6 5 4 ], 1, 5
[ 1 1 8 7 7 7 5 5 3 3 3 ], 3, 7
[ 1 1 1 1 5 5 6 ], 2, 10
[ 1 1 1 1 2 2 5 5 ], 6, 196
[ 2 8 7 2 2 5 2 3 1 2 2 ], 22, 35430
[ 1 1 8 7 7 7 5 5 3 1 1 ], 2, 10
[ 1 1 9 10 1 1 1 1 5 ], 22, 131180
[ 2 7 9 5 1 3 5 ], 13, 63
[ 1 1 1 6 5 ], 13, 205
[ 1 5 1 6 1 ], 12, 165
[ 1 1 6 6 5 6 5 3 3 ], 8, 51
[ 1 1 2 1 1 ], 1, 4
[ 1 5 1 5 5 3 5 5 2 ], 16, 1034
[ 3 4 7 3 1 2 1 4 2 1 ], 11, 1450
[ 1 3 1 7 7 1 7 7 4 2 ], 9, 261
[ 1 4 7 3 1 2 1 4 2 1 ], 21, 94292
[ 1 1 1 7 7 1 7 7 4 2 ], 36, 526243
[ 1 1 1 3 2 ], 3, 14
[ 10 3 5 6 2 ], 23, 35
[ 1 10 3 5 3 ], 9, 13
[ 1 4 4 2 1 ], 2, 4
[ 1 2 1 2 1 1 ], 3, 28
[ 1 6 6 5 1 10 1 ], 10, 119
[ 2 1 8 1 2 4 ], 4, 15
[ 6 4 5 8 10 1 8 ], 9, 8
[ 1 1 4 1 8 8 1 ], 18, 3180
[ 7 1 4 2 5 1 6 4 1 5 ], 1, 3
[ 6 1 4 3 1 7 ], 10, 54
[ 1 6 1 6 3 1 ], 15, 542
[ 1 6 4 2 1 ], 12, 105
[ 1 1 6 4 4 ], 1, 2
[ 6 2 3 4 1 ], 14, 64
[ 2 2 1 2 1 6 10 6 4 8 ], 6, 58
[ 1 1 1 1 4 4 2 1 1 ], 5, 326
[ 8 7 3 5 6 2 3 4 2 ], 32, 4537
[ 1 1 3 3 1 7 ], 4, 21
[ 2 3 1 2 7 1 ], 6, 39
[ 1 1 3 3 2 2 ], 7, 74
[ 10 8 7 4 1 ], 11, 7
[ 1 1 2 1 3 1 1 6 6 ], 16, 23883
[ 1 1 2 3 5 1 1 ], 1, 4
[ 3 2 6 3 5 9 3 4 1 8 2 ], 33, 64693
[ 1 1 5 3 ], 7, 18
[ 1 1 1 2 2 1 ], 5, 108
[ 1 1 2 6 1 1 ], 8, 306
[ 1 1 2 2 2 ], 1, 2
[ 1 1 1 1 1 1 1 1 ], 6, 1716
[ 2 4 6 8 ], 18, 18
[ 1 1 1 2 5 2 3 1 ], 5, 121
[ 1 6 1 3 1 4 1 5 ], 15, 3458
[ 1 1 1 2 1 3 1 ], 3, 41
[ 1 1 1 1 2 1 3 ], 5, 182
[ 1 1 1 2 1 ], 2, 11
[ 1 1 1 1 2 1 1 1 1 ], 8, 8518
[ 6 4 3 2 3 ], 4, 2
[ 6 5 2 4 1 ], 3, 2
[ 3 4 7 3 1 3 1 4 2 ], 17, 2605
[ 1 1 4 4 3 4 3 1 1 ], 10, 1088
[ 8 7 2 5 3 1 ], 18, 124
[ 1 1 7 7 5 5 ], 9, 26
[ 1 1 3 3 ], 7, 24
[ 1 2 2 1 ], 4, 14
[ 1 2 1 3 1 ], 6, 64
[ 1 3 3 2 1 ], 7, 44
[ 1 3 2 ], 1, 1
[ 1 4 3 2 ], 6, 9
[ 1 1 2 3 4 5 ], 5, 19
[ 1 1 9 9 5 5 ], 19, 158
[ 1 1 1 1 2 1 6 5 ], 8, 847
[ 1 1 1 1 2 1 6 1 8 ], 19, 125394
[ 5 1 1 2 1 6 5 8 7 ], 23, 8691
[ 1 1 3 1 2 6 ], 1, 3
[ 5 3 4 2 6 8 ], 17, 33
[ 1 5 5 4 1 6 ], 17, 214
[ 1 1 2 3 4 5 6 7 8 9 ], 21, 2889
[ 1 8 7 6 5 4 3 2 ], 25, 1090
[ 1 2 3 4 5 6 7 8 ], 9, 29
[ 1 2 3 7 5 6 4 8 ], 9, 29
[ 1 3 2 7 5 6 4 8 ], 16, 186
[ 1 7 6 5 4 3 2 8 ], 21, 525
[ 1 2 6 5 4 3 7 8 ], 28, 1801
[ 1 2 3 5 4 6 7 8 ], 7, 15
[ 8 7 6 4 3 5 2 1 ], 23, 764
[ 8 7 3 5 4 6 2 1 ], 1, 1
[ 8 2 3 5 4 6 7 1 ], 35, 5066
[ 1 2 3 4 ], 1, 1
[ 3 2 1 ], 1, 1
[ 4 3 2 1 ], 7, 11
[ 3 2 1 ], 5, 5
[ 4 3 2 1 ], 6, 9
[ 7 6 5 4 3 2 1 ], 13, 82
[ 1 2 3 4 5 6 7 8 ], 12, 70
[ 1 2 3 7 5 6 4 8 ], 14, 116
[ 1 3 2 7 5 6 4 8 ], 15, 146
[ 8 7 6 5 4 3 2 1 ], 6, 11
[ 1 7 6 5 4 3 2 8 ], 15, 146
[ 1 2 6 5 4 3 7 8 ], 14, 116
[ 1 2 3 5 4 6 7 8 ], 18, 288
[ 8 7 6 5 4 3 2 1 ], 23, 764
[ 8 7 6 4 3 5 2 1 ], 27, 1527
[ 8 7 3 5 4 6 2 1 ], 16, 186
[ 8 2 3 5 4 6 7 1 ], 25, 1090
[ 1 2 3 4 5 6 7 ], 3, 3
[ 7 6 5 4 3 2 1 ], 5, 7
[ 1 2 3 4 5 6 7 ], 17, 201
[ 1 2 3 ], 5, 5
[ 2 4 3 1 ], 7, 11
[ 1 2 3 4 ], 4, 5
[ 1 2 3 ], 3, 3
[ 4 2 4 3 1 ], 12, 55
[ 1 1 1 5 4 2 2 1 5 4 2 ], 11, 4262
[ 1 5 2 2 2 5 5 4 ], 20, 1786
[ 4 2 2 2 1 1 ], 8, 126
[ 2 2 1 2 5 3 1 ], 1, 2
[ 2 2 4 3 1 ], 11, 66
[ 3 2 2 1 ], 2, 3
[ 1 2 2 3 ], 1, 1
[ 2 4 2 3 2 3 ], 12, 94
[ 2 2 4 3 4 1 ], 6, 20
[ 1 1 2 1 3 2 ], 6, 97
[ 5 3 4 2 2 2 2 ], 5, 5
[ 1 3 5 1 2 5 1 ], 3, 14
[ 1 2 3 1 5 2 2 4 2 ], 11, 988
[ 2 1 2 3 1 2 3 ], 6, 73
[ 1 2 1 ], 1, 2
[ 3 4 5 5 2 1 ], 14, 98
[ 3 4 5 2 5 2 1 1 2 1 ], 15, 8399
[ 1 3 2 ], 5, 5
[ 1 5 2 4 1 5 ], 5, 16
[ 2 2 2 4 2 2 2 ], 8, 148
[ 1 1 4 2 ], 2, 4
[ 2 1 3 ], 1, 1
[ 2 1 1 5 2 3 1 4 5 ], 5, 63
[ 2 4 2 ], 2, 2
[ 2 1 2 3 2 1 4 5 ], 17, 3680
[ 1 1 2 1 3 ], 1, 3
[ 1 1 1 2 2 3 ], 1, 3
[ 3 5 2 4 5 1 2 5 3 4 ], 25, 12260
[ 1 3 1 1 ], 1, 3
[ 2 1 2 2 2 1 ], 5, 42
[ 2 2 1 2 2 5 2 2 ], 6, 85
[ 2 2 1 2 2 5 2 3 1 2 2 ], 2, 10
[ 2 1 1 5 1 3 5 ], 7, 109
[ 5 1 2 5 1 ], 1, 2
[ 5 1 5 1 2 ], 6, 20
[ 3 4 1 3 1 2 1 4 2 1 ], 1, 4
[ 1 4 1 3 1 2 1 4 2 1 ], 11, 7680
[ 1 2 3 2 4 ], 1, 1
[ 5 3 2 ], 3, 1
[ 3 2 1 2 ], 4, 7
[ 2 1 2 1 2 4 ], 2, 6
[ 1 1 2 ], 1, 2
[ 2 1 5 4 3 1 3 4 1 ], 23, 32996
[ 3 1 3 4 1 2 1 5 4 ], 5, 55
[ 2 2 1 2 1 2 2 4 2 ], 2, 9
[ 2 1 3 5 2 2 3 4 2 ], 23, 16644
[ 2 3 1 2 1 1 ], 6, 97
[ 1 1 1 1 ], 3, 20
[ 1 4 1 2 ], 4, 10
[ 1 1 2 ], 2, 4
[ 2 1 1 ], 2, 4
[ 1 1 1 1 2 ], 5, 80
[ 1 2 3 1 2 1 ], 7, 153
[ 3 2 2 3 5 1 3 4 1 2 2 ], 15, 8889
[ 1 1 2 2 ], 5, 20
[ 1 2 3 2 ], 1, 1
[ 1 3 5 2 2 1 ], 5, 26
[ 1 2 4 5 1 2 1 ], 8, 222
[ 2 4 3 2 3 ], 2, 2
[ 2 5 2 4 1 ], 12, 66
[ 1 1 1 1 1 1 ], 1, 6
[ 3 4 1 3 1 3 1 4 2 ], 5, 61
[ 2 1 2 5 3 1 ], 9, 125
[ 5 3 4 2 2 2 ], 16, 175
[ 4 3 2 1 4 2 ], 10, 75
[ 1 2 5 4 3 2 1 ], 5, 28
[ 5 1 2 1 2 5 4 ], 6, 39
[ 2 1 4 3 2 ], 3, 4
[ 3 2 2 1 5 1 ], 5, 26
[ 3 5 2 1 2 1 ], 2, 5
[ 3 5 1 2 2 1 ], 8, 89
[ 3 5 2 1 2 1 ], 6, 41
[ 1 5 2 1 2 3 ], 6, 41
[ 1 1 1 3 2 ], 6, 64
[ 2 1 1 3 1 ], 3, 14
[ 2 2 3 4 1 ], 1, 1
[ 1 2 4 2 1 ], 8, 70
[ 2 1 4 3 1 1 ], 7, 109
[ 1 3 3 1 ], 2, 3
[ 1 1 ], 1, 2
[ 4 2 1 2 3 ], 2, 3
[ 3 4 1 3 1 3 1 4 2 2 ], 19, 33561
[ 1 2 3 1 2 3 ], 11, 302
[ 1 2 3 8 7 4 ], 17, 119
[ 3 2 8 6 9 5 1 3 ], 10, 43
[ 8 2 7 5 3 2 ], 2, 2
[ 1 1 4 1 2 ], 3, 13
[ 3 2 1 8 ], 13, 26
[ 3 1 4 2 4 1 4 ], 8, 80
[ 1 2 6 3 1 3 3 ], 8, 89
[ 7 6 5 4 3 2 1 1 ], 17, 929
[ 2 3 2 1 3 4 ], 14, 247
[ 5 3 4 2 6 8 3 ], 17, 76
[ 5 4 1 6 2 1 ], 18, 498
[ 2 4 6 4 2 1 ], 18, 342
[ 7 4 1 5 1 7 6 1 4 1 10 ], 33, 268773
[ 6 4 4 2 1 ], 15, 56
[ 2 3 1 5 1 4 2 1 4 ], 17, 8913
[ 4 2 2 3 7 1 ], 13, 122
[ 10 5 2 1 1 ], 1, 2
[ 2 3 4 10 1 6 9 12 ], 13, 60
[ 2 4 3 1 1 ], 9, 71
[ 3 2 8 6 9 5 ], 22, 47
[ 3 2 9 5 8 6 1 3 ], 14, 129
[ 1 9 3 5 7 ], 18, 35
[ 2 1 5 8 7 5 1 6 ], 34, 9866
[ 5 3 2 4 1 ], 2, 2
[ 7 5 3 2 8 2 ], 8, 9
[ 2 3 1 5 ], 2, 2
[ 5 2 3 1 ], 6, 8
[ 4 4 1 ], 1, 1
[ 4 1 2 1 1 ], 4, 23
[ 4 5 4 3 1 ], 13, 35
[ 3 2 1 2 1 ], 5, 25
[ 2 4 2 1 ], 6, 13
[ 8 3 2 1 ], 6, 7
[ 4 2 4 4 3 1 1 ], 14, 526
[ 6 3 1 3 3 1 2 ], 1, 2
[ 1 1 7 6 5 4 3 2 ], 11, 181
[ 1 3 4 2 3 2 ], 6, 22
[ 1 4 4 2 3 1 ], 4, 13
[ 3 2 6 1 4 1 ], 11, 139
[ 1 2 9 3 1 ], 5, 16
[ 6 4 2 2 2 4 6 1 ], 25, 4237
[ 1 2 6 3 1 ], 4, 11
[ 2 1 8 3 1 ], 7, 31
[ 6 2 1 ], 2, 2
[ 12 14 16 14 12 10 ], 66, 45
[ 5 1 5 3 2 4 4 2 1 ], 10, 301
[ 1 2 2 4 ], 5, 7
[ 3 9 1 7 5 ], 16, 26
[ 3 7 1 7 3 ], 6, 6
[ 2 5 7 1 4 2 ], 11, 55
[ 3 7 7 3 1 ], 15, 36
[ 4 4 2 1 5 1 5 3 2 ], 17, 2957
[ 4 1 2 2 ], 2, 3
[ 7 5 3 9 1 ], 14, 19
[ 4 2 2 5 7 1 ], 13, 89
[ 7 3 1 3 7 ], 4, 3
[ 5 1 7 6 1 4 1 10 1 7 4 ], 11, 915
[ 2 2 1 4 3 1 1 1 ], 3, 29
[ 2 1 6 5 4 2 5 1 1 ], 13, 1669
[ 6 6 6 6 1 5 7 ], 30, 377
[ 1 6 5 5 1 ], 6, 12
[ 10 20 20 1 ], 20, 5
[ 10 8 15 1 ], 8, 2
[ 5 6 5 3 5 3 5 2 1 ], 5, 11
[ 1 3 3 1 5 ], 6, 20
[ 5 2 5 6 5 3 5 3 1 ], 19, 854
[ 5 1 3 3 1 ], 9, 49
[ 3 2 7 4 5 ], 6, 3
[ 4 5 3 2 7 ], 18, 31
[ 4 8 8 1 ], 20, 20
[ 6 1 7 3 ], 6, 4
[ 4 4 2 1 6 ], 12, 39
[ 1 4 2 1 4 2 3 1 5 ], 16, 6580
[ 2 3 7 1 4 2 ], 14, 158
[ 2 3 5 6 1 1 1 1 1 ], 15, 18234
[ 1 2 3 4 1 1 1 ], 1, 4
[ 7 5 2 1 2 ], 2, 3
[ 2 7 5 2 1 ], 7, 14
[ 3 4 10 1 6 9 12 2 ], 11, 36
[ 6 8 2 3 4 1 1 1 1 ], 20, 25477
[ 1 2 3 1 ], 2, 4
[ 2 1 3 1 ], 1, 2
[ 1 4 2 3 1 ], 8, 53
[ 2 3 1 4 1 ], 1, 2
[ 3 2 1 4 1 ], 6, 27
[ 4 1 2 3 1 ], 4, 12
[ 2 1 6 5 4 5 1 1 ], 21, 6556
[ 4 1 2 3 5 ], 10, 30
[ 9 5 1 3 3 2 8 6 ], 23, 846
[ 9 5 3 2 8 6 ], 16, 19
[ 9 5 8 6 1 3 3 2 ], 32, 3633
[ 2 7 1 3 4 2 ], 14, 158
[ 3 5 7 1 9 ], 18, 35
[ 5 1 6 2 1 5 8 7 ], 32, 7389
[ 3 4 2 2 7 1 ], 1, 1
[ 2 4 3 ], 2, 1
[ 3 1 2 1 ], 3, 7
[ 2 1 2 ], 4, 6
[ 4 2 2 4 1 ], 4, 8
[ 6 4 2 2 4 6 1 ], 17, 299
[ 6 4 2 2 1 ], 4, 7
[ 4 2 2 4 6 1 ], 11, 58
[ 6 4 2 2 4 1 ], 17, 233
[ 6 2 4 6 1 ], 14, 44
[ 8 4 2 8 1 ], 3, 2
[ 4 1 2 7 1 ], 6, 20
[ 4 6 1 4 2 ], 9, 16
[ 4 7 1 2 1 ], 6, 20
[ 7 1 4 1 2 ], 2, 4
[ 4 2 4 6 1 ], 1, 1
[ 4 2 4 3 1 1 ], 6, 31
[ 2 3 ], 3, 1
[ 1 4 1 5 ], 10, 30
[ 4 2 3 1 1 4 ], 14, 366
[ 3 1 4 2 1 4 ], 6, 31
[ 1 1 4 5 ], 9, 24
[ 4 2 6 2 4 1 ], 7, 17
[ 2 3 2 1 4 1 ], 7, 65
[ 4 1 4 2 3 1 ], 2, 4
[ 3 5 3 4 2 6 8 ], 27, 420
[ 1 6 2 1 5 4 ], 4, 10
[ 1 2 2 1 2 1 1 1 1 1 1 1 ], 4, 636
[ 2 5 3 7 8 1 9 ], 12, 42
[ 1 2 2 3 7 1 1 ], 13, 1342
[ 5 7 4 9 8 10 ], 15, 4
[ 1 5 1 4 4 8 ], 4, 7
[ 7 5 3 4 ], 15, 6
[ 2 7 3 5 4 6 8 ], 21, 91
[ 1 2 2 3 3 4 6 ], 4, 9
[ 1 1 1 1 1 2 2 2 ], 2, 18
[ 1 5 2 5 1 1 1 5 ], 4, 46
[ 1 1 7 4 1 1 1 1 ], 10, 3542
[ 1 1 6 1 9 7 7 1 1 1 ], 13, 10418
[ 1 8 8 2 2 2 ], 21, 484
[ 1 5 10 20 40 80 ], 141, 1154
[ 1 1 8 8 2 8 3 ], 20, 730
[ 6 1 5 1 ], 5, 7
[ 1 6 6 5 ], 11, 7
[ 1 3 3 2 ], 3, 4
[ 1 1 1 3 3 1 1 ], 6, 283
[ 1 1 1 1 1 2 2 ], 6, 399
[ 1 2 1 3 1 3 ], 10, 379
[ 1 2 3 1 1 1 ], 7, 250
[ 1 1 4 4 3 2 ], 2, 4
[ 1 1 6 1 1 1 ], 7, 335
[ 1 1 1 1 1 1 1 ], 1, 7
[ 6 4 2 2 1 2 4 6 ], 17, 735
[ 1 4 2 3 2 2 1 ], 9, 239
[ 1 1 1 2 2 ], 6, 80
[ 1 1 3 1 1 2 6 ], 4, 50
[ 1 5 5 4 2 1 1 ], 3, 13
[ 1 1 2 3 3 5 5 3 4 ], 9, 182
[ 1 1 1 2 2 5 5 2 4 ], 11, 1355
[ 1 1 1 5 5 4 ], 1, 3
[ 1 6 1 30 ], 7, 10
[ 1 2 4 6 8 ], 15, 38
[ 1 3 4 4 5 6 ], 10, 22
[ 1 3 4 5 4 5 6 6 7 8 ], 41, 20664
[ 1 3 6 ], 4, 2
[ 1 1 1 2 1 1 ], 1, 5
[ 1 1 1 6 1 1 4 1 2 1 ], 9, 7925
[ 1 1 1 1 2 5 5 1 1 1 ], 7, 2327
[ 1 8 6 ], 7, 2
[ 1 1 2 3 5 7 8 8 9 11 ], 45, 89208
[ 1 2 1 1 1 1 1 1 1 1 ], 5, 1461
[ 1 1 1 7 7 4 4 4 1 4 1 ], 4, 74
[ 1 3 5 3 4 5 9 5 4 1 3 ], 30, 53845
[ 1 5 1 1 1 1 1 1 1 ], 7, 3468
[ 1 2 7 2 1 1 3 ], 16, 3080
[ 1 5 1 1 5 ], 10, 111
[ 1 1 3 3 5 ], 2, 3
[ 1 10 8 ], 18, 5
[ 1 8 6 4 ], 8, 5
[ 1 1 8 1 ], 8, 46
[ 1 1 1 5 5 3 5 3 3 ], 1, 3
[ 1 3 1 3 3 1 1 1 5 ], 18, 50065
[ 1 2 2 1 1 1 1 10 10 10 ], 36, 2493775
[ 1 1 7 3 5 3 2 7 4 ], 3, 8
[ 1 1 4 3 ], 8, 26
[ 1 1 4 7 8 ], 6, 10
[ 1 1 7 ], 8, 11
[ 1 1 1 1 1 1 5 1 1 ], 11, 33548
[ 10 1 5 1 2 ], 14, 112
[ 1 1 1 1 1 1 3 ], 5, 273
[ 1 10 7 7 7 ], 8, 4
[ 1 1 3 3 4 1 2 2 3 3 ], 5, 85
[ 1 1 2 1 1 1 ], 1, 5
[ 1 3 2 1 3 1 9 3 9 9 8 ], 30, 127153
[ 1 3 5 6 8 9 15 ], 22, 93
[ 1 1 3 5 6 8 9 ], 5, 10
[ 1 2 4 6 ], 10, 16
[ 1 3 4 1 1 6 1 2 ], 14, 4331
[ 1 1 4 3 2 ], 3, 7
[ 1 1 5 5 4 ], 15, 110
[ 1 3 5 3 4 9 ], 9, 19
[ 1 2 1 4 3 ], 9, 71
[ 1 1 3 3 2 1 ], 6, 79
[ 1 1 2 3 4 5 6 7 ], 22, 2799
[ 1 1 1 1 1 1 1 2 ], 6, 1163
[ 1 1 2 3 3 4 6 7 ], 18, 1600
[ 1 8 7 6 4 6 5 2 ], 11, 35
[ 1 8 7 7 5 7 6 2 ], 38, 2761
[ 1 8 8 8 5 8 8 7 ], 33, 387
[ 9 3 5 2 8 6 ], 18, 28
[ 1 1 3 3 1 8 ], 9, 148
[ 9 3 5 2 8 6 1 3 ], 28, 1969
[ 1 1 3 3 2 2 2 1 ], 6, 160
[ 1 1 1 1 1 1 5 ], 1, 6
[ 1 1 3 5 1 ], 4, 18
[ 5 1 2 1 6 5 8 7 ], 16, 395
[ 1 3 3 6 3 5 ], 10, 29
[ 1 3 5 6 6 6 ], 13, 28
[ 1 1 5 6 7 1 ], 16, 451
[ 1 1 8 7 3 1 ], 15, 451
[ 5 1 3 2 4 ], 10, 30
[ 1 5 5 3 5 ], 15, 40
[ 1 1 1 1 2 1 1 1 1 1 ], 4, 541
[ 1 5 2 3 7 6 4 5 ], 32, 4380
[ 4 6 4 2 1 ], 7, 9
[ 4 2 1 2 4 ], 3, 3
[ 6 4 2 1 2 4 6 ], 15, 189
[ 1 1 1 1 1 2 4 ], 4, 87
[ 6 4 2 1 2 ], 14, 95
[ 4 2 1 2 4 6 ], 8, 33
[ 1 1 1 1 1 2 ], 4, 86
[ 6 1 2 4 6 ], 16, 61
[ 1 1 1 2 4 ], 8, 118
[ 8 4 2 1 8 ], 13, 24
[ 1 1 1 4 1 9 5 1 ], 10, 1363
[ 1 8 8 2 8 3 ], 18, 91
[ 4 1 4 ], 1, 1
[ 1 4 4 4 2 ], 10, 30
[ 1 1 5 4 4 ], 11, 55
[ 1 1 7 4 1 9 5 5 ], 2, 6
[ 1 1 7 7 1 9 9 9 ], 16, 395
[ 3 2 1 1 2 ], 5, 25
[ 1 3 2 2 3 ], 2, 3
[ 1 1 3 ], 3, 5
[ 2 4 1 2 ], 7, 13
[ 1 1 5 1 5 ], 8, 65
[ 1 1 6 6 3 ], 1, 2
[ 3 7 2 1 ], 2, 2
[ 1 1 7 2 ], 10, 42
[ 3 8 2 1 ], 10, 16
[ 6 9 5 1 ], 15, 10
[ 1 1 9 5 ], 14, 37
[ 4 2 3 4 1 1 4 ], 13, 398
[ 1 4 2 1 4 4 1 ], 15, 1603
[ 1 6 3 1 2 3 3 ], 6, 41
[ 7 6 1 5 4 3 2 1 ], 5, 19
[ 1 4 4 1 2 3 ], 9, 91
[ 1 1 1 4 4 4 ], 1, 3
[ 1 1 1 5 5 5 ], 5, 24
[ 3 2 6 1 1 4 ], 2, 4
[ 1 3 1 6 6 6 ], 20, 357
[ 1 4 1 7 7 7 ], 2, 3
[ 1 2 8 3 ], 1, 1
[ 1 2 9 1 3 ], 15, 197
[ 1 1 3 3 3 ], 2, 3
[ 1 2 2 1 1 ], 5, 50
[ 1 6 6 4 6 4 ], 6, 6
[ 1 1 1 5 3 ], 6, 42
[ 4 2 6 1 2 4 ], 6, 17
[ 1 6 7 4 2 1 ], 10, 72
[ 1 1 1 8 8 3 1 ], 1, 4
[ 6 1 4 1 3 1 7 ], 3, 11
[ 1 6 6 4 4 3 1 ], 11, 101
[ 1 1 1 1 5 1 1 ], 10, 3256
[ 1 1 2 6 3 ], 3, 7
[ 1 1 1 1 7 ], 10, 306
[ 2 1 1 8 3 ], 7, 31
[ 1 2 2 1 8 ], 3, 8
[ 2 1 3 2 1 4 ], 2, 5
[ 4 1 1 4 2 3 ], 8, 66
[ 1 5 5 4 4 1 1 ], 13, 476
[ 5 3 4 2 3 6 8 ], 7, 5
[ 1 3 5 7 8 5 9 15 ], 42, 2053
[ 1 1 1 1 1 8 1 1 ], 8, 3004
[ 1 3 2 7 5 7 6 4 8 ], 13, 100
[ 1 6 5 2 4 1 ], 7, 32
[ 10 8 6 5 4 2 ], 28, 98
[ 2 4 6 8 10 ], 18, 23
[ 1 1 1 1 6 1 1 1 1 1 ], 4, 495
[ 4 7 9 ], 13, 1
[ 1 1 5 5 4 1 ], 1, 3
[ 1 7 1 ], 7, 9
[ 3 6 7 9 10 13 ], 19, 9
[ 1 6 1 1 8 8 8 6 6 8 ], 46, 138559
[ 4 2 1 ], 2, 2
[ 1 4 2 ], 3, 2
[ 1 1 6 ], 2, 3
[ 6 1 2 ], 3, 2
[ 7 9 13 4 8 10 ], 44, 49
[ 6 1 4 3 6 1 ], 11, 72
[ 1 1 1 10 7 7 6 10 7 7 ], 49, 153770
[ 1 6 6 ], 1, 1
[ 1 10 8 10 8 6 8 6 6 4 ], 28, 541
[ 6 4 2 1 2 4 ], 13, 97
[ 8 4 2 ], 6, 2
[ 1 10 8 8 6 4 ], 6, 3
[ 1 1 1 1 1 1 1 10 1 1 ], 13, 203655
[ 1 1 2 2 1 1 1 2 1 1 1 1 ], 6, 4768
[ 1 1 1 2 2 1 2 1 2 ], 1, 5
[ 1 5 1 1 5 5 5 3 3 ], 25, 21638
[ 1 1 1 7 7 ], 7, 38
[ 1 1 1 4 1 4 2 2 1 ], 2, 17
[ 1 1 1 4 ], 2, 6
[ 7 3 9 5 1 ], 5, 3
[ 1 7 3 7 5 ], 1, 1
[ 2 5 4 2 7 1 ], 12, 74
[ 7 3 7 3 1 ], 10, 16
[ 1 7 3 7 3 ], 18, 57
[ 1 5 7 1 4 7 6 1 4 1 10 ], 14, 2581
[ 8 7 2 5 3 2 ], 7, 6
[ 1 2 1 2 1 4 3 1 ], 13, 5359
[ 1 1 1 8 8 1 1 10 8 5 5 ], 44, 3660840
[ 5 1 1 2 1 6 5 4 2 ], 7, 155
[ 1 1 4 4 1 ], 3, 10
[ 6 1 6 6 6 7 ], 31, 217
[ 1 6 1 1 1 1 ], 2, 15
[ 1 6 1 6 1 1 1 ], 2, 15
[ 1 1 8 7 1 8 1 1 ], 11, 1505
[ 1 1 1 1 12 12 12 9 12 ], 14, 776
[ 1 2 2 1 1 2 1 2 1 1 1 ], 13, 182468
[ 1 1 1 1 5 5 1 ], 14, 4700
[ 1 1 1 9 5 5 9 ], 5, 23
[ 5 3 6 5 18 ], 8, 2
[ 1 1 1 10 ], 1, 3
[ 1 1 4 4 3 3 2 1 1 1 ], 20, 179404
[ 1 5 3 ], 8, 5
[ 1 1 3 1 3 ], 7, 75
[ 5 6 5 5 3 5 3 2 1 ], 28, 5604
[ 1 1 1 5 1 ], 2, 10
[ 1 1 1 5 5 ], 12, 181
[ 3 6 7 8 10 12 15 18 100 ], 24, 20
[ 1 1 1 1 1 1 1 1 1 ], 6, 3003
[ 8 4 ], 4, 1
[ 1 1 1 1 6 ], 2, 10
[ 1 1 3 1 7 ], 4, 18
[ 4 3 2 7 5 ], 3, 1
